20230118,  Positioniere Instr.1,  38-15,  5535.248033,  -1456.072114,  -1533.624840,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016739,  0.017217,  0.017318,  0.029606,  ,  ,  ,  01/18/23 09:08:55,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002573 mm,  Weather:T=16.6C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000027, v = 0.000033 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  36-20,  763.386679,  -1453.071013,  -3572.277953,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016988,  0.017007,  0.016712,  0.029277,  ,  ,  ,  01/18/23 09:09:50,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007810 mm,  Weather:T=16.6C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000146 mm, h = 0.000069, v = 0.000110 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_3,  5231.759472,  -107.120766,  4639.165394,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.028468,  0.029807,  0.024637,  0.048019,  ,  ,  ,  01/18/23 09:10:26,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.012157 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000069 mm, h = 0.000067, v = 0.000092 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_4*,  3277.008722,  519.296829,  4013.163604,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.023736,  0.023825,  0.020113,  0.039187,  ,  ,  ,  01/18/23 09:10:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013051 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000128 mm, h = 0.000047, v = 0.000145 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_5,  3160.870464,  -1415.650445,  4037.481810,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.024686,  0.024459,  0.020902,  0.040553,  ,  ,  ,  01/18/23 09:11:03,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.011440 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000045, v = 0.000121 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_9,  -2252.367490,  585.505054,  -1317.586599,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.019416,  0.022647,  0.022652,  0.037456,  ,  ,  ,  01/18/23 09:11:52,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.030644 mm,  Weather:T=16.7C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000142 mm, h = 0.000222, v = 0.000303 deg. Level Compensation OFF
20230118,  Rotationszentrum Hinweg,  Rot1,  -140.405486,  -664.133009,  -243.719441,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014125,  0.013002,  0.012965,  0.023166,  ,  ,  ,  01/18/23 09:20:41,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=16.7C,P=953.4hPA(mbar),H=23.1%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Panel_9_kont2,  9-4,  683.797613,  -1196.182602,  8.341970,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012239,  0.011612,  0.011179,  0.020239,  ,  ,  ,  01/18/23 11:17:28,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.033051 mm,  Weather:T=19.0C,P=955.9hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
20230118,  Panel_9_kont2,  9-5,  527.523558,  -1196.435438,  273.155105,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012988,  0.012413,  0.012297,  0.021771,  ,  ,  ,  01/18/23 11:17:36,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.049349 mm,  Weather:T=19.0C,P=955.9hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
20230118,  Positioniere Instr.1*,  36-20,  763.387987,  -1453.104688,  -3572.303913,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012507,  0.012973,  0.013397,  0.022454,  ,  ,  ,  01/18/23 13:06:26,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.016050 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000170 mm, h = 0.000317, v = 0.000251 deg. Level Compensation OFF
20230118,  Positioniere Instr.1*,  38-15,  5535.305778,  -1456.127636,  -1533.698994,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.018967,  0.021064,  0.021358,  0.035491,  ,  ,  ,  01/18/23 13:07:19,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.012139 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000132, v = 0.000097 deg. Level Compensation OFF
20230118,  Positioniere Instr.1*,  PIM1_3,  5231.911564,  -107.162582,  4639.063820,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.033123,  0.035478,  0.028873,  0.056475,  ,  ,  ,  01/18/23 13:07:50,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.022761 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000110 mm, h = 0.000072, v = 0.000163 deg. Level Compensation OFF
20230118,  Positioniere Instr.1*,  PIM1_10,  -2184.461330,  304.425907,  -1322.577914,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016617,  0.017424,  0.017424,  0.029721,  ,  ,  ,  01/18/23 13:09:14,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.038624 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000201 mm, h = 0.000445, v = 0.000426 deg. Level Compensation OFF
20230118,  Gestell und Support,  H8,  0.218750,  -744.032702,  -466.986155,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011103,  0.010000,  0.010555,  0.018295,  ,  ,  ,  01/18/23 13:14:00,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005260 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000124, v = 0.000105 deg. Level Compensation OFF
20230118,  Gestell und Support,  H6,  510.988410,  -749.194901,  -354.782022,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009370,  0.009158,  0.010321,  0.016680,  ,  ,  ,  01/18/23 13:14:19,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005750 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000138, v = 0.000149 deg. Level Compensation OFF
20230118,  Gestell und Support,  H16,  673.078523,  -1398.086036,  -1033.782094,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.008985,  0.010947,  0.008688,  0.016615,  ,  ,  ,  01/18/23 13:14:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.004637 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000162, v = 0.000131 deg. Level Compensation OFF
20230118,  Gestell und Support,  H15,  207.219092,  -1395.388766,  -1576.976764,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010451,  0.011057,  0.009005,  0.017679,  ,  ,  ,  01/18/23 13:15:10,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.008015 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000155 mm, h = 0.000303, v = 0.000156 deg. Level Compensation OFF
20230118,  Gestell und Support,  H17,  280.189146,  -1397.296962,  -731.687309,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010700,  0.011304,  0.010316,  0.018673,  ,  ,  ,  01/18/23 13:15:42,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013165 mm,  Weather:T=18.9C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000501, v = 0.000140 deg. Level Compensation OFF
20230118,  Panel_10_St2,  10-5,  837.000797,  -1278.604197,  189.972017,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011200,  0.011855,  0.012482,  0.020537,  ,  ,  ,  01/18/23 13:19:17,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013368 mm,  Weather:T=19.4C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000386 mm, h = 0.000382, v = 0.000124 deg. Level Compensation OFF
20230118,  Panel_10_St2,  10-4,  962.844590,  -1278.264751,  -25.243170,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010246,  0.011275,  0.011721,  0.019222,  ,  ,  ,  01/18/23 13:19:42,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.001510 mm,  Weather:T=19.4C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000322 mm, h = 0.000046, v = 0.000019 deg. Level Compensation OFF
20230118,  Panel_10_St2,  10-2,  1276.107374,  -500.179450,  -432.963710,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.006252,  0.007229,  0.010129,  0.013926,  ,  ,  ,  01/18/23 13:25:39,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.005436 mm,  Weather:T=19.2C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001910 mm, h = 0.000245, v = 0.000049 deg. Level Compensation OFF
20230118,  Panel_10_St2,  10-3,  1276.380914,  -1324.489348,  -433.483487,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.008687,  0.010783,  0.010237,  0.017220,  ,  ,  ,  01/18/23 13:25:46,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.003727 mm,  Weather:T=19.2C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000735 mm, h = 0.000167, v = 0.000045 deg. Level Compensation OFF
20230118,  Panel_9_St2,  9-5,  527.885901,  -1196.419561,  272.882586,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011882,  0.012166,  0.012851,  0.021315,  ,  ,  ,  01/18/23 13:22:35,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.004379 mm,  Weather:T=19.4C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000460 mm, h = 0.000111, v = 0.000043 deg. Level Compensation OFF
20230118,  Panel_9_St2,  9-4,  684.072941,  -1196.145955,  8.042712,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010676,  0.011292,  0.011883,  0.019563,  ,  ,  ,  01/18/23 13:23:31,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.002980 mm,  Weather:T=19.4C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000324 mm, h = 0.000091, v = 0.000028 deg. Level Compensation OFF
20230118,  Panel_9_St2,  9-3,  902.617321,  -1234.243825,  -289.188226,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009372,  0.010701,  0.010768,  0.017841,  ,  ,  ,  01/18/23 13:25:01,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.024183 mm,  Weather:T=19.2C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.004101 mm, h = 0.000972, v = 0.000120 deg. Level Compensation OFF
20230118,  Panel_9_St2,  9-2,  893.800963,  25.354687,  -295.685981,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007422,  0.006715,  0.010622,  0.014595,  ,  ,  ,  01/18/23 13:25:17,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.012853 mm,  Weather:T=19.2C,P=957.2hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.002843 mm, h = 0.000513, v = 0.000073 deg. Level Compensation OFF
20230118,  Positioniere Instr.1**,  36-20,  763.382285,  -1453.086995,  -3572.300389,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.012956,  0.013426,  0.013664,  0.023126,  ,  ,  ,  01/18/23 13:43:56,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013837 mm,  Weather:T=19.5C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000186 mm, h = 0.000252, v = 0.000224 deg. Level Compensation OFF
20230118,  Positioniere Instr.1**,  38-15,  5535.299994,  -1456.139661,  -1533.712552,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.019194,  0.021265,  0.021634,  0.035898,  ,  ,  ,  01/18/23 13:44:27,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.005737 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000137 mm, h = 0.000070, v = 0.000035 deg. Level Compensation OFF
20230118,  Positioniere Instr.1**,  PIM1_3,  5231.904532,  -107.153984,  4639.072774,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.033148,  0.035491,  0.028899,  0.056511,  ,  ,  ,  01/18/23 13:45:12,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.011125 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000135 mm, h = 0.000056, v = 0.000067 deg. Level Compensation OFF
20230118,  Positioniere Instr.1**,  PIM1_10,  -2184.442812,  304.411639,  -1322.576833,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016592,  0.017389,  0.017385,  0.029663,  ,  ,  ,  01/18/23 13:46:32,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.019307 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000124 mm, h = 0.000242, v = 0.000191 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA7,  206.962004,  171.116931,  -979.969663,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.010173,  0.006458,  0.007618,  0.014256,  ,  ,  ,  01/18/23 13:49:09,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.012069 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001221 mm, h = 0.000351, v = 0.000379 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA3,  237.253553,  -193.795196,  -991.808111,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009983,  0.007053,  0.007640,  0.014414,  ,  ,  ,  01/18/23 13:50:16,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.011692 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001289 mm, h = 0.000417, v = 0.000285 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA4,  255.927839,  -245.245581,  -944.237242,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009869,  0.007258,  0.007853,  0.014552,  ,  ,  ,  01/18/23 13:51:02,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.002472 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000662 mm, h = 0.000040, v = 0.000091 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA5,  239.286955,  -662.180930,  -969.204716,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009920,  0.008962,  0.008330,  0.015752,  ,  ,  ,  01/18/23 13:51:36,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.001403 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000154 mm, h = 0.000031, v = 0.000044 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA6,  255.576307,  -647.197526,  -944.932719,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009855,  0.008895,  0.008353,  0.015685,  ,  ,  ,  01/18/23 13:51:51,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.005867 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.002809 mm, h = 0.000199, v = 0.000091 deg. Level Compensation OFF
20230118,  Telescope_Support_GEMs_Tisch ST2_2,  TA1,  376.500201,  -203.846324,  -1321.454125,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009704,  0.006305,  0.005843,  0.012963,  ,  ,  ,  01/18/23 13:52:24,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.001864 mm,  Weather:T=19.7C,P=957.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000288 mm, h = 0.000086, v = 0.000048 deg. Level Compensation OFF
